event_id,channel,layer,supermodule,row,column,sideband_mean,sideband_rms,nPulses,pulseHeight_max,pulseHeight_min,pulseArea_max,pulseArea_min,pulseDuriation_max,pulseDuriation_min,TDC,TDCRollovers
evt_195,58,2,-1,2,2,25.0809,0.841735,1,-39.9513,-39.9513,1109,1109,139.99,139.99,8.6838e+09,0
evt_195,71,2,-1,4,3,-17.0807,0.754483,1,-21.1615,-21.1615,6176,6176,907.49,907.49,8.6838e+09,0
evt_195,72,3,-1,1,1,-1.09867,1.47242,1,-85.9727,-85.9727,5303,5303,337.49,337.49,8.6838e+09,0
evt_195,73,3,-1,1,1,-0.447321,0.960633,1,-51.3197,-51.3197,2095,2095,187.49,187.49,8.6838e+09,0
evt_196,11,0,-1,2,2,-0.494201,0.770552,1,-36.4475,-36.4475,1405,1405,167.49,167.49,8.69945e+09,0
evt_196,23,0,-1,4,3,4.63971,0.924257,1,-23.867,-23.867,308,308,37.49,37.49,8.69945e+09,0
evt_196,40,1,-1,1,3,2.31972,0.794907,1,-88.2527,-88.2527,3173,3173,197.49,197.49,8.69945e+09,0
evt_196,41,1,-1,1,3,-0.134473,0.933793,1,-105.91,-105.91,8470,8470,379.99,379.99,8.69945e+09,0
evt_196,48,2,-1,1,1,7.21318,0.759449,1,-339.089,-339.089,16002,16002,307.49,307.49,8.69945e+09,0
evt_196,49,2,-1,1,1,3.19498,0.886914,1,-189.257,-189.257,10404,10404,302.49,302.49,8.69945e+09,0
evt_196,61,2,-1,3,2,-0.925041,0.709091,1,-56.9871,-56.9871,592,592,79.99,79.99,8.69945e+09,0
evt_196,76,3,-1,3,1,36.3838,6.91564,2,-88.2973,-34.5063,2308,1165,164.99,154.99,8.69945e+09,0
evt_196,77,3,-1,3,1,-138.17,26.3048,4,-100.385,-87.3439,3455,1581,222.49,129.99,8.69945e+09,0
evt_197,14,0,-1,4,2,15.778,1.54393,1,-586.607,-586.607,24223,24223,277.49,277.49,8.70217e+09,0
evt_197,15,0,-1,4,2,-12.4813,6.20978,1,-46.4704,-46.4704,1982,1982,189.99,189.99,8.70217e+09,0
evt_197,22,0,-1,4,3,6.06031,1.11894,2,-828.947,-53.4537,38230,1866,359.99,169.99,8.70217e+09,0
evt_197,23,0,-1,4,3,-1.13687,0.737011,2,-563.433,-36.599,23682,1053,429.99,134.99,8.70217e+09,0
evt_197,26,1,-1,2,1,-0.210025,1.22226,1,-52.0027,-52.0027,1850,1850,169.99,169.99,8.70217e+09,0
evt_197,27,1,-1,2,1,7.07515,0.598714,1,-44.6056,-44.6056,1494,1494,159.99,159.99,8.70217e+09,0
evt_197,36,1,-1,3,2,7.0299,0.735613,1,-554.222,-554.222,29454,29454,347.49,347.49,8.70217e+09,0
evt_197,37,1,-1,3,2,12.3511,0.721607,2,-1112.48,-46.5902,55229,1184,344.99,137.49,8.70217e+09,0
evt_197,42,1,-1,2,3,-1.30841,1.20296,1,-58.0652,-58.0652,2525,2525,217.49,217.49,8.70217e+09,0
evt_197,43,1,-1,2,3,-1.8415,1.16473,1,-89.8639,-89.8639,4457,4457,289.99,289.99,8.70217e+09,0
evt_197,52,2,-1,3,1,0.450278,0.807066,1,-48.1198,-48.1198,1930,1930,182.49,182.49,8.70217e+09,0
evt_197,72,3,-1,1,1,-2.568,0.834421,1,-37.2896,-37.2896,1775,1775,194.99,194.99,8.70217e+09,0
evt_197,73,3,-1,1,1,-0.472853,0.921389,2,-33.0928,-32.7497,1199,1082,154.99,139.99,8.70217e+09,0
evt_197,80,3,-1,1,2,4.06412,1.07729,2,-1250.23,-341.487,125248,14284,447.49,167.49,8.70217e+09,0
evt_197,81,3,-1,1,2,1.49817,1.21488,1,-1250.12,-1250.12,117728,117728,427.49,427.49,8.70217e+09,0
evt_198,74,3,-1,2,1,2.76881,0.994525,1,-30.614,-30.614,1138,1138,152.49,152.49,8.72993e+09,0
evt_199,6,0,-1,4,1,-0.829188,1.18534,1,-41.8974,-41.8974,1621,1621,167.49,167.49,8.73312e+09,0
evt_199,7,0,-1,4,1,-1.26422,0.813546,1,-113.197,-113.197,4861,4861,242.49,242.49,8.73312e+09,0
evt_199,26,1,-1,2,1,-4.85968,1.35621,3,-1251.07,-18.6476,117201,279,429.99,67.49,8.73312e+09,0
evt_199,27,1,-1,2,1,0.113157,0.975608,3,-1218.4,-15.9749,91698,192,437.49,59.99,8.73312e+09,0
evt_199,56,2,-1,1,2,-14.3904,1.00966,5,-216.29,-15.8498,11476,270,344.99,57.49,8.73312e+09,0
evt_199,57,2,-1,1,2,0.813676,0.590866,1,-88.5638,-88.5638,3349,3349,214.99,214.99,8.73312e+09,0
evt_199,71,2,-1,4,3,-12.7696,1.02197,6,-18.9871,-15.0215,4741,299,789.99,54.99,8.73312e+09,0
evt_199,72,3,-1,1,1,-14.0481,0.955516,4,-26.8414,-21.0057,6503,1173,869.99,182.49,8.73312e+09,0
evt_199,78,3,-1,4,1,-4.19059,1.28604,2,-16.737,-16.548,646,267,112.49,44.99,8.73312e+09,0
evt_199,90,3,-1,2,3,2.02116,1.00254,1,-63.4398,-63.4398,2698,2698,204.99,204.99,1.49602e+14,0
evt_199,92,3,-1,3,3,-3.73472,0.647659,1,-17.1889,-17.1889,425,425,79.99,79.99,0,0
evt_199,93,3,-1,3,3,-11.0517,1.6589,4,-23.9113,-15.2495,2226,305,324.99,54.99,0,0
evt_200,18,0,-1,2,3,-2.82265,0.738632,1,-1249.96,-1249.96,118785,118785,602.49,602.49,8.7362e+09,0
evt_200,19,0,-1,2,3,-0.818678,0.604245,4,-785.032,-17.1912,84685,87,444.99,64.99,8.7362e+09,0
evt_200,24,1,-1,1,1,1.3249,0.732204,2,-479.509,-434.167,23598,20183,417.49,294.99,8.7362e+09,0
evt_200,25,1,-1,1,1,2.88459,1.04201,2,-836.626,-835.705,53574,40934,559.99,364.99,8.7362e+09,0
evt_200,52,2,-1,3,1,3.57367,0.834757,3,-117.959,-21.4891,1408,18,149.99,27.49,8.7362e+09,0
evt_200,88,3,-1,1,3,1.51587,0.592012,1,-70.7655,-70.7655,3846,3846,244.99,244.99,1.49602e+14,1.10382e+12
evt_200,89,3,-1,1,3,1.76188,0.814736,1,-50.9353,-50.9353,1847,1847,172.49,172.49,1.49602e+14,4.63685e+18
evt_201,44,1,-1,3,3,2.80161,1.07674,1,-47.9604,-47.9604,1603,1603,159.99,159.99,8.78621e+09,0
evt_201,52,2,-1,3,1,-1.60935,0.780798,1,-47.8474,-47.8474,608,608,87.49,87.49,8.78621e+09,0
evt_201,68,2,-1,3,3,-1.84707,2.45458,2,-97.3263,-43.804,3002,1076,179.99,132.49,8.78621e+09,0
evt_201,72,3,-1,1,1,-11.8185,0.659307,7,-20.8537,-16.4325,3367,688,509.99,132.49,8.78621e+09,0
evt_201,76,3,-1,3,1,-4.75248,0.891253,4,-16.9656,-16.5855,778,395,134.99,77.49,8.78621e+09,0
evt_201,93,3,-1,3,3,-16.954,1.77706,1,-29.1276,-29.1276,20347,20347,2507.49,2507.49,0,0
evt_202,44,1,-1,3,3,-209.833,59.0965,4,-123.671,-34.4959,3466,871,189.99,124.99,8.92038e+09,0
evt_202,45,1,-1,3,3,-165.501,43.0423,1,-102.833,-102.833,3338,3338,239.99,239.99,8.92038e+09,0
evt_202,50,2,-1,2,1,-3.19704,0.946202,1,-38.2046,-38.2046,448,448,79.99,79.99,8.92038e+09,0
evt_202,51,2,-1,2,1,-0.633973,0.65795,1,-33.7803,-33.7803,352,352,77.49,77.49,8.92038e+09,0
evt_202,63,2,-1,4,2,-6.62952,0.693591,4,-18.7957,-15.0588,858,265,154.99,54.99,8.92038e+09,0
evt_202,69,2,-1,3,3,-14.5072,1.04898,5,-19.1811,-16.2491,1029,370,167.49,67.49,8.92038e+09,0
evt_202,76,3,-1,3,1,-7.35606,1.15217,1,-15.6699,-15.6699,354,354,67.49,67.49,8.92038e+09,0
evt_202,93,3,-1,3,3,-24.7254,0.958208,2,-28.5547,-26.8031,9415,9018,1322.49,1139.99,0,0
evt_203,14,0,-1,4,2,0.392351,0.997487,1,-119.34,-119.34,6237,6237,312.49,312.49,8.92089e+09,0
evt_203,15,0,-1,4,2,1.43435,0.670734,1,-134.698,-134.698,8514,8514,314.99,314.99,8.92089e+09,0
evt_203,46,1,-1,4,3,-0.320153,1.20984,1,-353.996,-353.996,17011,17011,304.99,304.99,8.92089e+09,0
evt_203,47,1,-1,4,3,1.02471,0.822233,1,-171.867,-171.867,7469,7469,267.49,267.49,8.92089e+09,0
evt_203,50,2,-1,2,1,0.283143,0.564292,1,-21.5421,-21.5421,721,721,119.99,119.99,8.92089e+09,0
evt_203,51,2,-1,2,1,0.00212622,0.899819,1,-67.672,-67.672,4594,4594,289.99,289.99,8.92089e+09,0
evt_203,54,2,-1,4,1,0.832425,0.701259,1,-33.7845,-33.7845,1062,1062,139.99,139.99,8.92089e+09,0
evt_203,60,2,-1,3,2,0.867264,1.06411,1,-17.5457,-17.5457,123,123,59.99,59.99,8.92089e+09,0
evt_203,61,2,-1,3,2,0.146002,0.754894,1,-55.1539,-55.1539,239,239,62.49,62.49,8.92089e+09,0
evt_203,94,3,-1,4,3,0.856727,0.877952,1,-40.4132,-40.4132,1541,1541,169.99,169.99,4.38087e+11,0
evt_204,22,0,-1,4,3,-1.44702,1.04958,1,-114.26,-114.26,4979,4979,249.99,249.99,8.93612e+09,0
evt_204,23,0,-1,4,3,-8.99515,0.816891,1,-110.94,-110.94,4653,4653,257.49,257.49,8.93612e+09,0
evt_204,24,1,-1,1,1,1.11328,1.33684,1,-205.955,-205.955,11146,11146,347.49,347.49,8.93612e+09,0
evt_204,25,1,-1,1,1,1.29621,0.99713,2,-520.827,-26.4626,25560,930,337.49,132.49,8.93612e+09,0
evt_204,34,1,-1,2,2,-1.536,0.605324,1,-31.72,-31.72,1042,1042,137.49,137.49,8.93612e+09,0
evt_204,35,1,-1,2,2,2.31236,0.856429,1,-69.9212,-69.9212,2970,2970,209.99,209.99,8.93612e+09,0
evt_204,52,2,-1,3,1,2.40886,0.550138,2,-78.1172,-60.728,3631,2200,229.99,179.99,8.93612e+09,0
evt_204,53,2,-1,3,1,-0.908491,1.00487,1,-98.4003,-98.4003,4203,4203,224.99,224.99,8.93612e+09,0
evt_204,74,3,-1,2,1,0.0804616,1.00565,2,-1249.97,-46.9188,71583,1063,369.99,129.99,8.93612e+09,0
evt_204,75,3,-1,2,1,-0.126188,0.934808,1,-1069.02,-1069.02,71718,71718,539.99,539.99,8.93612e+09,0
evt_205,7,0,-1,4,1,-9.14935,1.01621,4,-47.3508,-15.5187,3191,340,324.99,62.49,8.94599e+09,0
evt_205,32,1,-1,1,2,-0.924212,0.677247,1,-215.678,-215.678,10385,10385,302.49,302.49,8.94599e+09,0
evt_205,33,1,-1,1,2,-0.720934,0.922633,1,-124.502,-124.502,5080,5080,257.49,257.49,8.94599e+09,0
evt_205,35,1,-1,2,2,-1.02204,0.717016,1,-65.571,-65.571,3675,3675,259.99,259.99,8.94599e+09,0
evt_205,44,1,-1,3,3,0.370886,0.946507,1,-114.184,-114.184,5885,5885,257.49,257.49,8.94599e+09,0
evt_205,45,1,-1,3,3,-7.96275,1.01155,1,-213.693,-213.693,11423,11423,349.99,349.99,8.94599e+09,0
evt_205,56,2,-1,1,2,-19.6602,0.979165,2,-27.7947,-19.788,19420,789,2372.49,127.49,8.94599e+09,0
evt_205,80,3,-1,1,2,2.28536,1.23639,1,-17.6144,-17.6144,425,425,87.49,87.49,8.94599e+09,0
evt_205,81,3,-1,1,2,7.52213,0.91496,1,-35.5854,-35.5854,1275,1275,157.49,157.49,8.94599e+09,0
evt_206,15,0,-1,4,2,0.142319,0.848978,1,-28.8606,-28.8606,1100,1100,149.99,149.99,8.9569e+09,0
evt_206,38,1,-1,4,2,3.17116,0.976398,2,-382.505,-98.8202,17267,4524,302.49,259.99,8.9569e+09,0
evt_206,39,1,-1,4,2,2.36626,0.797479,2,-107.284,-67.1838,4177,3281,237.49,217.49,8.9569e+09,0
evt_206,54,2,-1,4,1,3.83575,0.547102,1,-187.46,-187.46,7116,7116,227.49,227.49,8.9569e+09,0
evt_206,55,2,-1,4,1,8.94231,0.863393,1,-83.1506,-83.1506,2988,2988,192.49,192.49,8.9569e+09,0
evt_206,62,2,-1,4,2,0.342652,0.739494,1,-217.196,-217.196,11203,11203,302.49,302.49,8.9569e+09,0
evt_206,63,2,-1,4,2,-0.663879,0.726131,1,-234.695,-234.695,12372,12372,299.99,299.99,8.9569e+09,0
evt_206,86,3,-1,4,2,-2.85899,1.16067,2,-1250.27,-417.751,121492,17628,577.49,257.49,8.9569e+09,0
