event_id,channel,layer,supermodule,row,column,sideband_mean,sideband_rms,nPulses,pulseHeight_max,pulseHeight_min,pulseArea_max,pulseArea_min,pulseDuriation_max,pulseDuriation_min,TDC,TDCRollovers
evt_13,72,3,-1,1,1,-12.8228,1.07629,6,-25.7918,-16.3937,2821,1031,434.99,157.49,4.16905e+10,0
evt_14,9,0,-1,1,2,-2.76651,0.718224,1,-48.3425,-48.3425,1542,1542,157.49,157.49,4.16905e+10,0
evt_14,32,1,-1,1,2,-0.545025,0.860609,1,-1040.01,-1040.01,51606,51606,507.49,507.49,4.16905e+10,0
evt_14,33,1,-1,1,2,-1.53937,0.813347,3,-520.711,-42.551,26101,1402,344.99,157.49,4.16905e+10,0
evt_14,62,2,-1,4,2,0.304014,0.842263,1,-48.131,-48.131,484,484,79.99,79.99,4.16905e+10,0
evt_14,80,3,-1,1,2,-12.6054,1.21621,4,-18.8158,-17.0448,833,427,149.99,82.49,4.16905e+10,0
evt_15,3,0,-1,2,1,-12.5628,0.962641,6,-16.9262,-15.2524,774,303,144.99,57.49,4.17139e+10,0
evt_15,6,0,-1,4,1,0.349373,1.06173,1,-365.742,-365.742,19113,19113,324.99,324.99,4.17139e+10,0
evt_15,7,0,-1,4,1,0.00783645,0.85952,1,-122.996,-122.996,9827,9827,504.99,504.99,4.17139e+10,0
evt_15,34,1,-1,2,2,1.44197,0.689188,1,-223.491,-223.491,9114,9114,259.99,259.99,4.17139e+10,0
evt_15,35,1,-1,2,2,0.866214,0.716711,1,-136.601,-136.601,8106,8106,337.49,337.49,4.17139e+10,0
evt_15,42,1,-1,2,3,0.510748,0.911516,1,-1250.27,-1250.27,67764,67764,384.99,384.99,4.17139e+10,0
evt_15,43,1,-1,2,3,-4.14274,0.942552,1,-375.237,-375.237,15016,15016,297.49,297.49,4.17139e+10,0
evt_15,56,2,-1,1,2,-1.35415,1.71285,2,-286.053,-32.9026,15264,1199,317.49,149.99,4.17139e+10,0
evt_15,57,2,-1,1,2,1.70465,0.844995,1,-94.211,-94.211,3595,3595,207.49,207.49,4.17139e+10,0
evt_15,79,3,-1,4,1,-6.66338,2.00044,1,-16.4334,-16.4334,467,467,89.99,89.99,4.17139e+10,0
evt_15,86,3,-1,4,2,-1.17919,1.28401,3,-1248.18,-26.0363,95857,369,427.49,92.49,4.17139e+10,0
evt_15,87,3,-1,4,2,-7.13444,0.952274,2,-1250.53,-37.0546,107601,1819,489.99,204.99,4.17139e+10,0
evt_15,93,3,-1,3,3,-6.11786,0.835083,2,-20.8165,-16.3519,1350,481,209.99,87.49,0,1.38697e+19
evt_16,13,0,-1,3,2,-77.0922,32.2213,3,-344.614,-24.9714,14299,201,267.49,87.49,4.17391e+10,0
evt_16,18,0,-1,2,3,-0.0445396,0.793083,2,-641.57,-47.7336,29031,1645,332.49,162.49,4.17391e+10,0
evt_16,19,0,-1,2,3,1.11857,0.761586,1,-580.224,-580.224,31239,31239,367.49,367.49,4.17391e+10,0
evt_16,26,1,-1,2,1,-35.8169,4.20512,3,-31.8718,-21.9203,1020,402,137.49,77.49,4.17391e+10,0
evt_16,27,1,-1,2,1,7.56753,6.21842,2,-320.819,-44.5293,15076,2285,359.99,219.99,4.17391e+10,0
evt_16,34,1,-1,2,2,0.896008,1.24631,1,-179.725,-179.725,9468,9468,294.99,294.99,4.17391e+10,0
evt_16,35,1,-1,2,2,0.576131,0.832512,1,-396.271,-396.271,20461,20461,322.49,322.49,4.17391e+10,0
evt_16,62,2,-1,4,2,-1.90579,0.808918,1,-99.5072,-99.5072,4835,4835,264.99,264.99,4.17391e+10,0
evt_16,63,2,-1,4,2,-4.11475,0.684816,1,-102.327,-102.327,4558,4558,249.99,249.99,4.17391e+10,0
evt_16,72,3,-1,1,1,-1.27064,0.809104,1,-66.2291,-66.2291,3853,3853,277.49,277.49,4.17391e+10,0
evt_16,73,3,-1,1,1,1.47179,1.3106,1,-98.4784,-98.4784,4729,4729,244.99,244.99,4.17391e+10,0
evt_16,80,3,-1,1,2,-14.0756,0.804617,1,-17.6414,-17.6414,838,838,147.49,147.49,4.17391e+10,0
evt_17,14,0,-1,4,2,-1.14931,1.19156,1,-639.397,-639.397,33465,33465,414.99,414.99,4.18012e+10,0
evt_17,15,0,-1,4,2,-0.272202,0.649936,1,-604.313,-604.313,39513,39513,384.99,384.99,4.18012e+10,0
evt_17,20,0,-1,3,3,1.68119,0.741691,3,-1250.46,-61.6098,114790,1359,639.99,122.49,4.18012e+10,0
evt_17,21,0,-1,3,3,0.742318,0.674961,4,-1250.65,-34.0116,111110,406,409.99,39.99,4.18012e+10,0
evt_17,26,1,-1,2,1,3.44136,1.00178,3,-1251.07,-57.3129,83229,1538,392.49,149.99,4.18012e+10,0
evt_17,27,1,-1,2,1,3.0987,0.931614,1,-1037.27,-1037.27,67236,67236,404.99,404.99,4.18012e+10,0
evt_17,52,2,-1,3,1,4.09074,1.15687,3,-1250.74,-29.5082,81919,1064,377.49,144.99,4.18012e+10,0
evt_17,53,2,-1,3,1,0.0797131,0.715339,3,-1250.73,-15.3251,99268,4,512.49,57.49,4.18012e+10,0
evt_17,83,3,-1,2,2,0.751955,0.942413,2,-34.158,-29.6611,1281,1249,162.49,154.99,4.18012e+10,0
evt_17,93,3,-1,3,3,-11.1687,0.752456,1,-19.0648,-19.0648,760,760,134.99,134.99,0,1.37984e+19
evt_18,67,2,-1,2,3,-0.888625,0.719049,1,-20.7014,-20.7014,634,634,109.99,109.99,4.18045e+10,0
evt_18,72,3,-1,1,1,-19.0807,0.894138,1,-35.7614,-35.7614,25006,25006,2507.49,2507.49,4.18045e+10,0
evt_18,93,3,-1,3,3,-10.3264,1.26829,1,-16.1739,-16.1739,402,402,79.99,79.99,0,4.60007e+18
evt_19,0,0,-1,1,1,0.111735,1.12078,1,-159.208,-159.208,6427,6427,257.49,257.49,4.18177e+10,0
evt_19,1,0,-1,1,1,-1.31967,0.957739,1,-157.151,-157.151,10317,10317,409.99,409.99,4.18177e+10,0
evt_19,33,1,-1,1,2,0.753319,1.07865,1,-57.8393,-57.8393,1836,1836,164.99,164.99,4.18177e+10,0
evt_19,48,2,-1,1,1,2.2334,0.656775,2,-239.77,-33.8145,12233,1100,299.99,139.99,4.18177e+10,0
evt_19,49,2,-1,1,1,0.138813,0.792308,2,-175.446,-35.9551,8208,841,279.99,72.49,4.18177e+10,0
evt_19,52,2,-1,3,1,0.850693,0.983688,1,-40.9405,-40.9405,233,233,59.99,59.99,4.18177e+10,0
evt_19,58,2,-1,2,2,2.56622,0.865737,1,-44.6051,-44.6051,1781,1781,172.49,172.49,4.18177e+10,0
evt_19,59,2,-1,2,2,0.206962,0.839687,1,-188.19,-188.19,8777,8777,279.99,279.99,4.18177e+10,0
evt_19,72,3,-1,1,1,-7.41058,0.914767,4,-21.8117,-19.2504,3353,948,529.99,149.99,4.18177e+10,0
evt_19,73,3,-1,1,1,1.06941,0.947683,1,-36.9803,-36.9803,1582,1582,174.99,174.99,4.18177e+10,0
evt_20,5,0,-1,3,1,4.907,0.783543,1,-39.5335,-39.5335,1393,1393,157.49,157.49,4.18464e+10,0
evt_20,36,1,-1,3,2,2.26762,0.816269,1,-1045.5,-1045.5,61486,61486,394.99,394.99,4.18464e+10,0
evt_20,37,1,-1,3,2,1.64174,0.857017,3,-1250.01,-97.3328,80279,3446,389.99,179.99,4.18464e+10,0
evt_20,44,1,-1,3,3,26.955,8.45285,1,-196.125,-196.125,7845,7845,264.99,264.99,4.18464e+10,0
evt_20,45,1,-1,3,3,16.6514,1.4138,1,-21.0499,-21.0499,451,451,92.49,92.49,4.18464e+10,0
evt_20,47,1,-1,4,3,64.2077,0.97238,3,-69.2802,-31.0717,1471,292,134.99,92.49,4.18464e+10,0
evt_20,53,2,-1,3,1,0.254745,0.784162,1,-88.5643,-88.5643,3905,3905,234.99,234.99,4.18464e+10,0
evt_20,54,2,-1,4,1,4.35184,0.949282,1,-32.2935,-32.2935,723,723,109.99,109.99,4.18464e+10,0
evt_20,55,2,-1,4,1,5.97342,0.682774,1,-42.2818,-42.2818,1409,1409,157.49,157.49,4.18464e+10,0
evt_20,58,2,-1,2,2,-0.126851,0.711229,1,-91.5013,-91.5013,6018,6018,299.99,299.99,4.18464e+10,0
evt_20,59,2,-1,2,2,-1.54238,0.913875,2,-220.628,-24.7417,11448,789,317.49,122.49,4.18464e+10,0
evt_20,78,3,-1,4,1,-5.92531,1.75673,1,-1249.81,-1249.81,124832,124832,617.49,617.49,4.18464e+10,0
