event_id,channel,layer,supermodule,row,column,sideband_mean,sideband_rms,nPulses,pulseHeight_max,pulseHeight_min,pulseArea_max,pulseArea_min,pulseDuriation_max,pulseDuriation_min,TDC,TDCRollovers
evt_17,36,1,-1,3,2,2.16047,0.824739,1,-910.892,-910.892,44457,44457,357.49,357.49,5.86544e+08,0
evt_17,37,1,-1,3,2,1.22032,0.785637,2,-1250.54,-52.3075,74698,1387,384.99,139.99,5.86544e+08,0
evt_17,58,2,-1,2,2,2.05352,0.739383,2,-235.079,-44.6061,10492,1615,282.49,164.99,5.86544e+08,0
evt_17,59,2,-1,2,2,2.6452,0.78892,1,-135.193,-135.193,8849,8849,392.49,392.49,5.86544e+08,0
evt_17,62,2,-1,4,2,1.95266,0.996695,1,-20.3224,-20.3224,282,282,74.99,74.99,5.86544e+08,0
evt_17,80,3,-1,1,2,-5.00337,1.41572,2,-652.712,-24.9751,37669,940,399.99,142.49,5.86544e+08,0
evt_17,81,3,-1,1,2,-4.26024,0.995779,1,-635.756,-635.756,34882,34882,357.49,357.49,5.86544e+08,0
evt_17,93,3,-1,3,3,-10.6678,0.588902,2,-16.2032,-15.3637,525,303,97.49,54.99,0,1.38354e+19
evt_18,44,1,-1,3,3,1.71427,0.930912,1,-16.8523,-16.8523,363,363,72.49,72.49,6.21758e+08,0
evt_18,45,1,-1,3,3,4.99621,1.30403,2,-416.21,-42.128,18050,1639,312.49,174.99,6.21758e+08,0
evt_18,53,2,-1,3,1,3.29244,1.13232,1,-81.3594,-81.3594,3494,3494,219.99,219.99,6.21758e+08,0
evt_18,62,2,-1,4,2,3.67154,0.902827,1,-46.1899,-46.1899,627,627,89.99,89.99,6.21758e+08,0
evt_18,63,2,-1,4,2,0.623319,0.777129,1,-40.7649,-40.7649,449,449,87.49,87.49,6.21758e+08,0
evt_19,30,1,-1,4,1,-3.95688,0.840716,1,-62.221,-62.221,2271,2271,184.99,184.99,6.47565e+08,0
evt_19,31,1,-1,4,1,-0.194265,1.12356,1,-49.07,-49.07,1667,1667,167.49,167.49,6.47565e+08,0
evt_19,34,1,-1,2,2,15.7785,0.804422,1,-31.9492,-31.9492,718,718,117.49,117.49,6.47565e+08,0
evt_19,58,2,-1,2,2,1.51414,0.653582,1,-55.476,-55.476,678,678,89.99,89.99,6.47565e+08,0
evt_19,59,2,-1,2,2,-3.73226,0.653706,2,-69.781,-60.0482,2960,916,232.49,87.49,6.47565e+08,0
evt_19,68,2,-1,3,3,1.65016,0.699995,1,-122.42,-122.42,4393,4393,217.49,217.49,6.47565e+08,0
evt_19,69,2,-1,3,3,1.02274,0.627673,1,-75.7871,-75.7871,2996,2996,202.49,202.49,6.47565e+08,0
evt_19,79,3,-1,4,1,19.8878,0.802197,1,-34.8081,-34.8081,1040,1040,137.49,137.49,6.47565e+08,0
evt_19,81,3,-1,1,2,58.1529,2.28196,1,-68.0096,-68.0096,2048,2048,172.49,172.49,6.47565e+08,0
evt_19,82,3,-1,2,2,-16.294,1.60813,2,-23.5638,-22.9495,10230,4766,1634.99,737.49,6.47565e+08,0
evt_19,84,3,-1,3,2,1.2743,0.858113,1,-59.7917,-59.7917,2329,2329,184.99,184.99,6.47565e+08,0
evt_19,85,3,-1,3,2,1.68527,0.801415,1,-78.955,-78.955,3174,3174,209.99,209.99,6.47565e+08,0
evt_19,91,3,-1,2,3,3.2215,0.721461,1,-27.6779,-27.6779,1140,1140,154.99,154.99,0,4.60701e+18
evt_20,9,0,-1,1,2,15.5625,0.83152,1,-21.9631,-21.9631,323,323,82.49,82.49,7.31328e+08,0
evt_20,22,0,-1,4,3,-6.61407,1.11238,3,-911.416,-19.4773,44531,519,359.99,99.99,7.31328e+08,0
evt_20,23,0,-1,4,3,-0.586277,0.804091,1,-378.842,-378.842,19435,19435,327.49,327.49,7.31328e+08,0
evt_20,46,1,-1,4,3,2.81923,1.11645,3,-1250.84,-22.6852,127454,167,399.99,82.49,7.31328e+08,0
evt_20,47,1,-1,4,3,1.84179,0.953519,2,-1250.65,-539.13,126502,16609,434.99,202.49,7.31328e+08,0
evt_20,70,2,-1,4,3,0.0441871,1.04534,2,-295.506,-29.6589,12881,801,297.49,119.99,7.31328e+08,0
evt_20,71,2,-1,4,3,1.55923,0.647024,2,-410.454,-52.4206,20646,1811,327.49,169.99,7.31328e+08,0
evt_20,93,3,-1,3,3,-3.12456,2.44885,1,-18.2993,-18.2993,684,684,117.49,117.49,0,1.37901e+19
evt_21,4,0,-1,3,1,0.509789,0.650924,1,-20.5106,-20.5106,586,586,102.49,102.49,7.65663e+08,0
evt_21,28,1,-1,3,1,3.88949,0.763827,4,-1085.08,-42.2137,64671,1032,447.49,134.99,7.65663e+08,0
evt_21,29,1,-1,3,1,1.29755,1.27189,3,-1249.97,-17.3448,63628,278,359.99,79.99,7.65663e+08,0
evt_21,52,2,-1,3,1,1.88072,0.802755,1,-1250.16,-1250.16,91271,91271,589.99,589.99,7.65663e+08,0
evt_21,53,2,-1,3,1,-1.00662,0.799666,3,-1250.23,-33.9623,87450,592,434.99,107.49,7.65663e+08,0
evt_21,66,2,-1,2,3,-26.0443,7.81705,1,-34.7023,-34.7023,927,927,124.99,124.99,7.65663e+08,0
evt_21,72,3,-1,1,1,-4.83958,3.49988,1,-17.7245,-17.7245,525,525,97.49,97.49,7.65663e+08,0
evt_21,76,3,-1,3,1,-10.2336,0.803263,1,-17.8081,-17.8081,532,532,97.49,97.49,7.65663e+08,0
