event_id,channel,layer,supermodule,row,column,sideband_mean,sideband_rms,nPulses,pulseHeight_max,pulseHeight_min,pulseArea_max,pulseArea_min,pulseDuriation_max,pulseDuriation_min,TDC,TDCRollovers
evt_6,48,2,-1,1,1,10.7968,0.98448,1,-37.6274,-37.6274,902,902,122.49,122.49,6.08486e+11,0
evt_6,57,2,-1,1,2,1.05521,1.1826,1,-84.7133,-84.7133,3030,3030,197.49,197.49,6.08486e+11,0
evt_6,59,2,-1,2,2,-0.0546088,0.93292,1,-25.9619,-25.9619,928,928,139.99,139.99,6.08486e+11,0
evt_6,72,3,-1,1,1,-13.1042,0.578639,5,-24.5511,-19.4916,4173,1151,597.49,172.49,6.08486e+11,0
evt_6,92,3,-1,3,3,-4.31803,1.13741,1,-17.1165,-17.1165,473,473,82.49,82.49,0,4.66253e+18
evt_6,93,3,-1,3,3,-0.874757,0.973645,1,-17.6522,-17.6522,548,548,99.99,99.99,0,4.66011e+18
evt_7,14,0,-1,4,2,-0.209927,0.849986,3,-1250.12,-111.094,118088,2628,467.49,152.49,6.08491e+11,0
evt_7,15,0,-1,4,2,-0.803989,0.430994,1,-891.162,-891.162,99163,99163,452.49,452.49,6.08491e+11,0
evt_7,32,1,-1,1,2,-34.4014,8.67693,2,-58.9005,-38.0243,1962,696,172.49,102.49,6.08491e+11,0
evt_7,33,1,-1,1,2,4.55932,0.694578,3,-76.9738,-34.3889,2321,910,167.49,122.49,6.08491e+11,0
evt_7,60,2,-1,3,2,-3.79417,0.64257,2,-119.33,-46.7422,7292,1576,312.49,139.99,6.08491e+11,0
evt_7,61,2,-1,3,2,2.59947,0.763487,1,-233.514,-233.514,9908,9908,279.99,279.99,6.08491e+11,0
evt_7,72,3,-1,1,1,-21.9665,0.954311,3,-34.8484,-21.6549,10074,2032,1104.99,264.99,6.08491e+11,0
evt_8,32,1,-1,1,2,5.9254,0.983011,5,-44.5665,-24.6687,1561,541,162.49,49.99,6.0852e+11,0
evt_8,33,1,-1,1,2,3.77242,0.737514,2,-53.6051,-31.7199,1667,1264,187.49,157.49,6.0852e+11,0
evt_8,56,2,-1,1,2,-10.252,0.526561,3,-26.2197,-20.3132,7976,899,1229.99,139.99,6.0852e+11,0
evt_8,57,2,-1,1,2,-0.254816,0.887708,1,-33.4214,-33.4214,342,342,77.49,77.49,6.0852e+11,0
evt_8,80,3,-1,1,2,-9.37933,1.03143,1,-19.3292,-19.3292,1121,1121,189.99,189.99,6.0852e+11,0
evt_9,8,0,-1,1,2,0.0266796,0.820383,1,-49.1864,-49.1864,1940,1940,177.49,177.49,6.08529e+11,0
evt_9,32,1,-1,1,2,-13.0466,16.5451,3,-54.4043,-32.1799,1752,1119,159.99,142.49,6.08529e+11,0
evt_9,33,1,-1,1,2,0.745622,0.63723,1,-50.8969,-50.8969,1538,1538,152.49,152.49,6.08529e+11,0
evt_9,34,1,-1,2,2,6.04761,1.07819,1,-42.1728,-42.1728,1552,1552,164.99,164.99,6.08529e+11,0
evt_9,80,3,-1,1,2,-5.24206,1.35649,5,-23.3046,-16.1671,2110,466,327.49,87.49,6.08529e+11,0
evt_9,84,3,-1,3,2,-1.53039,0.707256,1,-44.584,-44.584,1731,1731,174.99,174.99,6.08529e+11,0
evt_9,93,3,-1,3,3,-11.0264,1.48085,1,-16.2002,-16.2002,748,748,132.49,132.49,0,1.37735e+19
evt_10,32,1,-1,1,2,-8.42272,3.59774,3,-60.4607,-49.4502,2247,1832,189.99,177.49,6.08571e+11,0
evt_10,33,1,-1,1,2,3.27675,0.976798,2,-67.7131,-58.4063,2183,1836,174.99,164.99,6.08571e+11,0
evt_10,54,2,-1,4,1,2.29385,0.728493,1,-70.7276,-70.7276,875,875,87.49,87.49,6.08571e+11,0
evt_10,55,2,-1,4,1,-3.69852,0.796175,1,-64.1268,-64.1268,857,857,84.99,84.99,6.08571e+11,0
evt_11,8,0,-1,1,2,15.97,0.61406,1,-50.9712,-50.9712,1588,1588,152.49,152.49,6.08584e+11,0
evt_11,9,0,-1,1,2,5.31923,0.714874,1,-41.4853,-41.4853,1039,1039,122.49,122.49,6.08584e+11,0
evt_11,24,1,-1,1,1,-6.67143,0.911926,1,-184.485,-184.485,3829,3829,74.99,74.99,6.08584e+11,0
evt_11,25,1,-1,1,1,1.37237,0.699126,1,-147.586,-147.586,3538,3538,79.99,79.99,6.08584e+11,0
evt_11,27,1,-1,2,1,-0.612982,0.853126,1,-202.939,-202.939,9494,9494,284.99,284.99,6.08584e+11,0
evt_11,32,1,-1,1,2,10.3266,1.06212,2,-57.8723,-43.1477,1448,968,139.99,119.99,6.08584e+11,0
evt_11,33,1,-1,1,2,6.76696,0.858229,1,-60.8838,-60.8838,1884,1884,162.49,162.49,6.08584e+11,0
evt_11,52,2,-1,3,1,0.275405,0.80207,1,-40.1172,-40.1172,459,459,87.49,87.49,6.08584e+11,0
evt_11,53,2,-1,3,1,-0.612136,0.968864,1,-57.7411,-57.7411,701,701,87.49,87.49,6.08584e+11,0
evt_11,56,2,-1,1,2,0.96793,0.940046,2,-1250.08,-102.702,130428,2092,634.99,67.49,6.08584e+11,0
evt_11,57,2,-1,1,2,-1.63669,0.759546,2,-1250.31,-24.863,93912,564,397.49,129.99,6.08584e+11,0
evt_11,80,3,-1,1,2,7.51962,1.44372,1,-189.528,-189.528,12497,12497,334.99,334.99,6.08584e+11,0
evt_11,81,3,-1,1,2,2.0538,0.940361,2,-339.379,-29.7621,19137,1059,374.99,149.99,6.08584e+11,0
evt_11,95,3,-1,4,3,5.07927,1.0957,1,-135.686,-135.686,5976,5976,247.49,247.49,4.38087e+11,4.61205e+18
evt_12,18,0,-1,2,3,2.16416,0.942747,1,-51.6211,-51.6211,1971,1971,184.99,184.99,6.08585e+11,0
evt_12,32,1,-1,1,2,2.63108,0.975688,3,-35.6847,-25.8493,1167,643,142.49,102.49,6.08585e+11,0
evt_12,33,1,-1,1,2,7.3123,0.71337,2,-61.9576,-55.201,1956,1605,164.99,154.99,6.08585e+11,0
evt_12,56,2,-1,1,2,-20.1311,0.747628,2,-60.8877,-26.6499,13602,5899,1699.99,742.49,6.08585e+11,0
evt_12,57,2,-1,1,2,0.987714,0.726604,1,-69.0132,-69.0132,818,818,84.99,84.99,6.08585e+11,0
evt_12,58,2,-1,2,2,0.45316,0.631184,1,-36.131,-36.131,228,228,64.99,64.99,6.08585e+11,0
evt_12,59,2,-1,2,2,-0.993985,0.703244,1,-63.677,-63.677,349,349,64.99,64.99,6.08585e+11,0
evt_12,76,3,-1,3,1,34.0516,2.56636,2,-112.585,-36.0713,4681,1057,217.49,134.99,6.08585e+11,0
evt_12,80,3,-1,1,2,10.1548,0.920202,1,-43.5541,-43.5541,1879,1879,187.49,187.49,6.08585e+11,0
evt_13,0,0,-1,1,1,1.13727,1.05641,1,-93.5939,-93.5939,4246,4246,237.49,237.49,6.08615e+11,0
evt_13,1,0,-1,1,1,-1.22905,0.853651,2,-286.018,-29.5084,14398,782,334.99,117.49,6.08615e+11,0
evt_13,14,0,-1,4,2,-0.362554,1.066,2,-1132.93,-39.6574,59821,1194,374.99,147.49,6.08615e+11,0
evt_13,15,0,-1,4,2,-0.619464,0.741837,2,-873.138,-26.6875,72205,730,477.49,117.49,6.08615e+11,0
evt_13,32,1,-1,1,2,-3.35788,8.93106,2,-56.12,-48.8756,2123,1297,177.49,139.99,6.08615e+11,0
evt_13,36,1,-1,3,2,-7.14114,0.934002,2,-491.621,-48.3034,25898,1763,364.99,174.99,6.08615e+11,0
evt_13,37,1,-1,3,2,0.766917,1.29534,1,-725.026,-725.026,43811,43811,692.49,692.49,6.08615e+11,0
evt_13,48,2,-1,1,1,-2.67176,12.8315,2,-1027.17,-22.2645,51341,213,329.99,87.49,6.08615e+11,0
evt_13,49,2,-1,1,1,1.23956,5.215,2,-884.309,-17.5373,60137,339,384.99,79.99,6.08615e+11,0
evt_13,80,3,-1,1,2,-2.81498,1.41909,1,-157.912,-157.912,7454,7454,262.49,262.49,6.08615e+11,0
evt_13,81,3,-1,1,2,8.70333,0.89618,2,-152.003,-82.5608,7500,5426,277.49,267.49,6.08615e+11,0
evt_14,2,0,-1,2,1,14.549,0.753152,1,-28.3642,-28.3642,648,648,107.49,107.49,6.08637e+11,0
evt_14,8,0,-1,1,2,10.973,2.74699,3,-1249.62,-37.6302,86381,708,392.49,112.49,6.08637e+11,0
evt_14,9,0,-1,1,2,-24.8839,8.80905,2,-1249.97,-28.7423,73211,591,479.99,114.99,6.08637e+11,0
evt_14,28,1,-1,3,1,-1008.4,122.622,2,-781.953,-673.171,22351,18653,259.99,229.99,6.08637e+11,0
evt_14,29,1,-1,3,1,-276.648,42.7498,1,-199.42,-199.42,8544,8544,357.49,357.49,6.08637e+11,0
evt_14,32,1,-1,1,2,9.27349,0.769078,4,-79.1886,-32.7344,2217,670,162.49,104.99,6.08637e+11,0
evt_14,33,1,-1,1,2,7.05895,0.952565,3,-118.872,-52.4645,3773,1459,192.49,147.49,6.08637e+11,0
evt_14,56,2,-1,1,2,-17.2991,1.19108,1,-31.9488,-31.9488,21851,21851,2507.49,2507.49,6.08637e+11,0
evt_15,32,1,-1,1,2,-6.97445,2.30593,2,-32.9005,-28.0601,909,807,129.99,114.99,6.08652e+11,0
evt_15,33,1,-1,1,2,-1.04596,5.61473,1,-27.45,-27.45,705,705,107.49,107.49,6.08652e+11,0
evt_15,50,2,-1,2,1,1.03309,1.04453,1,-32.8655,-32.8655,412,412,87.49,87.49,6.08652e+11,0
evt_15,51,2,-1,2,1,0.730158,0.989412,1,-33.2068,-33.2068,418,418,87.49,87.49,6.08652e+11,0
evt_15,56,2,-1,1,2,-16.4082,0.800902,6,-23.4442,-16.3552,4629,646,687.49,112.49,6.08652e+11,0
evt_15,62,2,-1,4,2,3.60473,0.710019,1,-62.8298,-62.8298,249,249,67.49,67.49,6.08652e+11,0
evt_15,72,3,-1,1,1,22.8567,0.763732,2,-273.167,-17.7292,13229,348,289.99,87.49,6.08652e+11,0
evt_15,73,3,-1,1,1,-0.119507,6.43039,1,-16.9265,-16.9265,322,322,74.99,74.99,6.08652e+11,0
evt_15,80,3,-1,1,2,-15.1443,4.81736,2,-413.165,-40.1692,19204,1070,279.99,137.49,6.08652e+11,0
evt_15,93,3,-1,3,3,-9.95601,1.12378,4,-21.693,-15.2087,2067,282,307.49,54.99,0,4.57223e+18
evt_16,32,1,-1,1,2,5.68019,1.75362,6,-36.8696,-24.057,1078,478,139.99,92.49,6.08653e+11,0
evt_16,33,1,-1,1,2,2.24818,1.80076,2,-77.1995,-54.1376,2423,1590,177.49,152.49,6.08653e+11,0
evt_16,37,1,-1,3,2,1.54807,1.57471,1,-52.8072,-52.8072,2111,2111,189.99,189.99,6.08653e+11,0
evt_16,58,2,-1,2,2,1.62104,0.874608,1,-60.1135,-60.1135,678,678,87.49,87.49,6.08653e+11,0
evt_16,59,2,-1,2,2,0.0601749,0.912356,1,-69.6028,-69.6028,762,762,84.99,84.99,6.08653e+11,0
evt_16,60,2,-1,3,2,0.0887229,0.589035,1,-772.207,-772.207,36538,36538,674.99,674.99,6.08653e+11,0
evt_16,61,2,-1,3,2,2.15589,1.05546,2,-685.874,-40.6415,31761,1280,384.99,149.99,6.08653e+11,0
evt_16,62,2,-1,4,2,2.47393,0.828563,1,-35.4954,-35.4954,1300,1300,154.99,154.99,6.08653e+11,0
evt_16,84,3,-1,3,2,1.65582,0.68987,1,-63.0626,-63.0626,2543,2543,192.49,192.49,6.08653e+11,0
evt_17,14,0,-1,4,2,-5.46597,1.17857,1,-645.191,-645.191,37501,37501,394.99,394.99,6.087e+11,0
evt_17,15,0,-1,4,2,0.604985,1.12117,3,-565.854,-22.3044,31952,639,409.99,89.99,6.087e+11,0
evt_17,18,0,-1,2,3,-2.17311,0.935955,1,-194.671,-194.671,7420,7420,254.99,254.99,6.087e+11,0
evt_17,32,1,-1,1,2,-4.86746,3.86496,3,-51.729,-26.9503,1764,514,167.49,79.99,6.087e+11,0
evt_17,36,1,-1,3,2,1.18323,1.03223,1,-1249.97,-1249.97,64472,64472,559.99,559.99,6.087e+11,0
evt_17,37,1,-1,3,2,-1.0017,0.790935,1,-1250.35,-1250.35,92656,92656,429.99,429.99,6.087e+11,0
evt_17,68,2,-1,3,3,9.27311,0.928895,2,-399.584,-29.8881,18982,688,304.99,109.99,6.087e+11,0
evt_17,69,2,-1,3,3,0.229741,1.0426,1,-264.541,-264.541,14404,14404,319.99,319.99,6.087e+11,0
evt_17,74,3,-1,2,1,0.649442,0.94993,1,-88.6768,-88.6768,3232,3232,197.49,197.49,6.087e+11,0
evt_18,8,0,-1,1,2,-24.2829,6.11397,3,-84.144,-18.1075,2330,315,174.99,84.99,6.08703e+11,0
evt_18,32,1,-1,1,2,3.68118,0.793206,1,-25.0423,-25.0423,771,771,122.49,122.49,6.08703e+11,0
evt_18,45,1,-1,3,3,6.99596,1.14865,1,-23.4864,-23.4864,612,612,104.99,104.99,6.08703e+11,0
evt_18,55,2,-1,4,1,43.3406,1.09942,1,-374.794,-374.794,13875,13875,242.49,242.49,6.08703e+11,0
evt_18,56,2,-1,1,2,-13.6057,0.936751,5,-21.6587,-15.8263,6786,550,1004.99,97.49,6.08703e+11,0
evt_18,72,3,-1,1,1,-0.689138,1.80753,1,-17.4232,-17.4232,457,457,94.99,94.99,6.08703e+11,0
evt_18,80,3,-1,1,2,-11.8278,1.31886,6,-126.386,-15.3488,6686,277,327.49,54.99,6.08703e+11,0
evt_18,81,3,-1,1,2,-4.27861,0.710002,2,-93.224,-45.4054,4502,1883,249.99,182.49,6.08703e+11,0
evt_18,88,3,-1,1,3,0.0140285,1.37339,1,-203.058,-203.058,8513,8513,249.99,249.99,1.49602e+14,1.10382e+12
evt_18,89,3,-1,1,3,0.329737,1.0326,1,-463.754,-463.754,23097,23097,327.49,327.49,1.49602e+14,4.64435e+18
evt_19,12,0,-1,3,2,30.9681,0.795364,1,-18.68,-18.68,252,252,77.49,77.49,6.08727e+11,0
evt_19,32,1,-1,1,2,7.0585,0.786758,2,-521.664,-48.1153,7656,1159,129.99,64.99,6.08727e+11,0
evt_19,52,2,-1,3,1,-1.00748,0.587692,1,-30.639,-30.639,287,287,84.99,84.99,6.08727e+11,0
evt_19,53,2,-1,3,1,0.313853,0.620751,1,-36.4431,-36.4431,377,377,82.49,82.49,6.08727e+11,0
evt_19,56,2,-1,1,2,3.92648,0.841561,1,-88.445,-88.445,4063,4063,242.49,242.49,6.08727e+11,0
evt_19,57,2,-1,1,2,-0.0875536,0.971159,1,-81.1275,-81.1275,3164,3164,204.99,204.99,6.08727e+11,0
evt_19,80,3,-1,1,2,2.41095,1.80456,1,-97.6895,-97.6895,5135,5135,259.99,259.99,6.08727e+11,0
evt_19,81,3,-1,1,2,-1.86231,1.22627,1,-41.407,-41.407,3345,3345,319.99,319.99,6.08727e+11,0
evt_20,30,1,-1,4,1,0.228385,1.39194,2,-160.657,-78.3417,5968,2754,234.99,192.49,6.08824e+11,0
evt_20,31,1,-1,4,1,-0.434006,0.934058,1,-143.768,-143.768,5692,5692,244.99,244.99,6.08824e+11,0
evt_20,32,1,-1,1,2,6.91664,0.954071,1,-49.5997,-49.5997,1590,1590,157.49,157.49,6.08824e+11,0
evt_20,33,1,-1,1,2,1.84713,1.11171,2,-70.8745,-20.5503,2365,482,182.49,94.99,6.08824e+11,0
