case,filename,subrun,status,target_channel,feature,observed_value,reference_mean,reference_std_pre_floor,reference_std_used,std_floor_applied,z_score,abs_z,triggered_by_z_threshold,canonical_max_z_exact,canonical_max_z_rounded,canonical_method,canonical_if_score
D_OK_ch3,Digitizer_run2014_subrun94.csv,94,OK,3,sideband_mean_median,-0.22895,-0.6602453511565479,1.462721361736071,1.462721361736071,False,0.29485817493268385,0.29485817493268385,False,1.8579796331134184,1.86,,-0.4315
D_OK_ch3,Digitizer_run2014_subrun94.csv,94,OK,3,pulseArea_max_median,8540.0,9555.26553091497,3466.6847798143676,3466.6847798143676,False,-0.2928635267984577,0.2928635267984577,False,1.8579796331134184,1.86,,-0.4315
D_OK_ch3,Digitizer_run2014_subrun94.csv,94,OK,3,pulseArea_min_mean,15812.101449275362,14974.646237393068,5423.149317157848,5423.149317157848,False,0.15442230388765796,0.15442230388765796,False,1.8579796331134184,1.86,,-0.4315
D_OK_ch3,Digitizer_run2014_subrun94.csv,94,OK,3,pulseHeight_max_mean,-313.92877536231885,-306.78362326988776,50.387523619368814,50.387523619368814,False,-0.14180399390940726,0.14180399390940726,False,1.8579796331134184,1.86,,-0.4315
D_OK_ch3,Digitizer_run2014_subrun94.csv,94,OK,3,pulseDuriation_max_std,338.12006520659367,328.6241365486686,129.43731758527778,129.43731758527778,False,0.07336314468714791,0.07336314468714791,False,1.8579796331134184,1.86,,-0.4315
D_OK_ch3,Digitizer_run2014_subrun94.csv,94,OK,3,pulseHeight_min_std,243.94485037213275,245.28821851264846,35.15412383710732,35.15412383710732,False,-0.03821367150950582,0.03821367150950582,False,1.8579796331134184,1.86,,-0.4315
D_OK_ch3,Digitizer_run2014_subrun94.csv,94,OK,3,frac_dead,0.0,0.0,0.0,1e-06,True,0.0,0.0,False,1.8579796331134184,1.86,,-0.4315
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,pulseArea_max_median,4470.0,7881.435085915693,1847.980781392475,1847.980781392475,False,-1.846033855041034,1.846033855041034,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,pulseArea_max_std,65264.340079994516,48087.97526360311,15201.156857353628,15201.156857353628,False,1.1299380025857875,1.1299380025857875,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,sideband_mean_std,102.57546764395406,55.22668906052091,44.708809867882486,44.708809867882486,False,1.0590480650983987,1.0590480650983987,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,pulseDuriation_max_mean,528.055693430657,610.5813678276857,102.60528013519738,102.60528013519738,False,-0.8043024129780559,0.8043024129780559,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,pulseDuriation_max_median,302.49,351.69766632398216,61.38741368863752,61.38741368863752,False,-0.801592107684612,0.801592107684612,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,sideband_mean_median,-1.71559,-3.3553458662578968,2.0544805423045283,2.0544805423045283,False,0.798136479023826,0.798136479023826,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,sideband_rms_mean,2.188260875912409,3.2912734756744384,1.4897980763310017,1.4897980763310017,False,-0.740377247954617,0.740377247954617,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,sideband_rms_std,3.2134411072710236,10.397668123799892,10.437202830757013,10.437202830757013,False,-0.6883287728545365,0.6883287728545365,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,pulseArea_min_std,44538.257106413184,32811.99902362617,17796.841137540967,17796.841137540967,False,0.6588954743238922,0.6588954743238922,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,pulseDuriation_min_mean,286.59583941605837,332.3849536799846,76.86105496647134,76.86105496647134,False,-0.59573882096597,0.59573882096597,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,pulseArea_max_mean,27753.38686131387,24669.623482593564,5389.313682708954,5389.313682708954,False,0.5721996454973916,0.5721996454973916,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,nPulses_median,2.0,1.7891026582464404,0.4138431824383967,0.4138431824383967,False,0.509606901123599,0.509606901123599,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,pulseHeight_max_median,-48.532,-62.936738551916505,29.009950684145217,29.009950684145217,False,0.49654474455170716,0.49654474455170716,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,pulseArea_min_median,1200.0,1399.93449845792,405.3643318801342,405.3643318801342,False,-0.4932217334726934,0.4932217334726934,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,pulseDuriation_min_std,501.1089482875812,551.4110035389964,116.05866283415844,116.05866283415844,False,-0.43341922113383397,0.43341922113383397,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,pulseHeight_min_mean,-136.1224109489051,-148.23104892204825,30.478881131765075,30.478881131765075,False,0.39727960881488955,0.39727960881488955,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,pulseHeight_max_std,445.38963025772784,429.27360514841155,41.45390521367748,41.45390521367748,False,0.3887697679204155,0.3887697679204155,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,sideband_mean_mean,-12.240053191970803,-10.051233222477299,6.2201951643110815,6.2201951643110815,False,-0.3518892754446118,0.3518892754446118,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,nPulses_std,1.9092495923820862,1.847714927748608,0.1969645495338384,0.1969645495338384,False,0.31241492329007464,0.31241492329007464,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,sideband_rms_median,1.77368,2.024152933617274,0.8773028649830326,0.8773028649830326,False,-0.2855033804342112,0.2855033804342112,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,pulseDuriation_min_median,154.99,159.8047672198565,17.847962849873003,17.847962849873003,False,-0.26976564554485005,0.26976564554485005,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,pulseHeight_min_median,-29.2884,-30.690723997650117,6.865470857298024,6.865470857298024,False,0.20425751223740785,0.20425751223740785,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,pulseDuriation_max_std,638.5626230792225,653.6608775074593,78.74313580503494,78.74313580503494,False,-0.19174057870414943,0.19174057870414943,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,occupancy,0.1379657603222558,0.1348487729045214,0.02044360754744125,0.02044360754744125,False,0.1524675823726873,0.1524675823726873,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,nPulses_mean,2.3649635036496353,2.390918379925519,0.2154801695234934,0.2154801695234934,False,-0.1204513451668418,0.1204513451668418,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,pulseArea_min_mean,10574.839416058394,10793.210300233233,3503.6560510957247,3503.6560510957247,False,-0.06232657572267877,0.06232657572267877,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,pulseHeight_min_std,281.17081416963913,282.0306503081497,44.83405877879121,44.83405877879121,False,-0.01917819090957041,0.01917819090957041,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,pulseHeight_max_mean,-302.04085401459855,-301.79035242837176,54.5156871116386,54.5156871116386,False,-0.004595036759122309,0.004595036759122309,False,1.846033855041034,1.85,,-0.4025
D_OK_ch82,Digitizer_run2014_subrun94.csv,94,OK,82,frac_dead,0.0,0.0,0.0,1e-06,True,0.0,0.0,False,1.846033855041034,1.85,,-0.4025
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,pulseDuriation_min_mean,707.6636111111111,276.86487608491274,65.23724007449842,65.23724007449842,False,6.603570821424125,6.603570821424125,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,pulseDuriation_max_mean,865.0247222222222,417.48858875507784,87.99972001101959,87.99972001101959,False,5.085654061298178,5.085654061298178,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,pulseDuriation_min_std,936.2278529685494,295.5093833387532,137.71196695866732,137.71196695866732,False,4.652598345517065,4.652598345517065,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,sideband_rms_median,5.04982,1.258135191804964,0.8249668348763384,0.8249668348763384,False,4.596166352267247,4.596166352267247,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,pulseDuriation_max_std,913.626161436883,328.6241365486686,129.43731758527778,129.43731758527778,False,4.519577783298814,4.519577783298814,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,sideband_mean_median,-5.53512,-0.6602453511565479,1.462721361736071,1.462721361736071,False,-3.332743184291486,3.332743184291486,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,pulseHeight_max_mean,-160.19950416666669,-306.78362326988776,50.387523619368814,50.387523619368814,False,2.909135209948571,2.909135209948571,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,pulseHeight_max_std,240.2639838301756,313.4965450594491,25.909148102475793,25.909148102475793,False,-2.826513667667662,2.826513667667662,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,pulseHeight_max_median,-23.141199999999998,-170.89030702011965,68.74789390642057,68.74789390642057,False,2.1491437573525567,2.1491437573525567,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,pulseArea_max_mean,14730.597222222223,27475.174254520225,6840.943915988327,6840.943915988327,False,-1.8629851653237481,1.8629851653237481,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,pulseHeight_min_median,-23.141199999999998,-52.094180922308894,16.803097991414564,16.803097991414564,False,1.7230739793996463,1.7230739793996463,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,pulseHeight_min_mean,-117.23640972222223,-174.9883246967115,34.767801808957145,34.767801808957145,False,1.6610746716696587,1.6610746716696587,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,pulseDuriation_max_median,414.99,345.51761051549335,42.206197562417195,42.206197562417195,False,1.6460234159157905,1.6460234159157905,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,sideband_rms_mean,5.1224944444444445,2.9338617114916987,1.6112795809525247,1.6112795809525247,False,1.3583196602410321,1.3583196602410321,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,pulseArea_min_std,14115.522688818866,38230.77473185319,18951.47953026925,18951.47953026925,False,-1.2724733182186387,1.2724733182186387,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,pulseHeight_min_std,202.74821939219515,245.28821851264846,35.15412383710732,35.15412383710732,False,-1.2100998254876072,1.2100998254876072,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,pulseArea_min_mean,8719.694444444445,14974.646237393068,5423.149317157848,5423.149317157848,False,-1.1533799693029114,1.1533799693029114,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,pulseDuriation_min_median,216.24,185.46730944338364,26.92677511584112,26.92677511584112,False,1.1428286686478353,1.1428286686478353,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,sideband_rms_std,0.9694801081019258,9.46045703239545,8.356359941359138,8.356359941359138,False,-1.0161095242281402,1.0161095242281402,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,pulseArea_max_std,30692.711360622263,47292.03009331933,16629.045832642423,16629.045832642423,False,-0.998212338804972,0.998212338804972,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,sideband_mean_std,17.90223071014005,52.850451757875256,37.42371584328082,37.42371584328082,False,-0.9338522447660667,0.9338522447660667,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,pulseArea_max_median,6658.0,9555.26553091497,3466.6847798143676,3466.6847798143676,False,-0.8357453056548487,0.8357453056548487,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,sideband_mean_mean,-5.315555423611111,-9.452439753165224,7.692307789591945,7.692307789591945,False,0.5377949560405673,0.5377949560405673,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,nPulses_median,1.0,1.0831252753708318,0.27069941832777283,0.27069941832777283,False,-0.3070759290298166,0.3070759290298166,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,occupancy,0.07243460764587525,0.07432094944019971,0.00915025210127714,0.00915025210127714,False,-0.20615189324250074,0.20615189324250074,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,nPulses_std,1.433379735027928,1.372818650446854,0.3062914935171472,0.3062914935171472,False,0.1977236908725433,0.1977236908725433,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,nPulses_mean,1.7916666666666667,1.822429963032282,0.22740251200286282,0.22740251200286282,False,-0.13528125126967802,0.13528125126967802,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,pulseArea_min_median,2106.5,2201.742106036129,929.1850239875738,929.1850239875738,False,-0.10250068993514322,0.10250068993514322,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch3,Digitizer_run2014_subrun605.csv,605,WARN,3,frac_dead,0.0,0.0,0.0,1e-06,True,0.0,0.0,False,6.603570821424125,6.6,,-0.6071
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,pulseDuriation_max_median,694.99,351.69766632398216,61.38741368863752,61.38741368863752,False,5.592226696782298,5.592226696782298,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,pulseDuriation_min_mean,712.3793805309734,332.3849536799846,76.86105496647134,76.86105496647134,False,4.943913754719495,4.943913754719495,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,pulseDuriation_max_mean,1083.0541592920354,610.5813678276857,102.60528013519738,102.60528013519738,False,4.604760991264759,4.604760991264759,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,occupancy,0.22736418511066397,0.1348487729045214,0.02044360754744125,0.02044360754744125,False,4.525395627530617,4.525395627530617,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,sideband_rms_median,5.929245,2.024152933617274,0.8773028649830326,0.8773028649830326,False,4.451247365364813,4.451247365364813,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,pulseDuriation_min_std,969.0066155823091,551.4110035389964,116.05866283415844,116.05866283415844,False,3.59814254141489,3.59814254141489,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,pulseDuriation_max_std,914.203470713872,653.6608775074593,78.74313580503494,78.74313580503494,False,3.3087657805691966,3.3087657805691966,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,pulseHeight_max_mean,-134.95636194690266,-301.79035242837176,54.5156871116386,54.5156871116386,False,3.060293271913133,3.060293271913133,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,pulseHeight_max_std,305.8611352937556,429.27360514841155,41.45390521367748,41.45390521367748,False,-2.9771011734242285,2.9771011734242285,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,pulseHeight_min_mean,-67.72735796460177,-148.23104892204825,30.478881131765075,30.478881131765075,False,2.6412941672437436,2.6412941672437436,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,pulseDuriation_min_median,202.49,159.8047672198565,17.847962849873003,17.847962849873003,False,2.391602511680891,2.391602511680891,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,sideband_rms_mean,6.75979668141593,3.2912734756744384,1.4897980763310017,1.4897980763310017,False,2.3281834369685805,2.3281834369685805,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,pulseHeight_min_std,180.39518741574562,282.0306503081497,44.83405877879121,44.83405877879121,False,-2.266925316618508,2.266925316618508,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,sideband_mean_median,-7.886525,-3.3553458662578968,2.0544805423045283,2.0544805423045283,False,-2.205510853200606,2.205510853200606,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,pulseArea_max_mean,13632.075221238938,24669.623482593564,5389.313682708954,5389.313682708954,False,-2.048043389414767,2.048043389414767,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,pulseArea_max_median,5297.5,7881.435085915693,1847.980781392475,1847.980781392475,False,-1.3982478129283726,1.3982478129283726,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,pulseHeight_max_median,-26.7227,-62.936738551916505,29.009950684145217,29.009950684145217,False,1.2483316137351632,1.2483316137351632,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,pulseHeight_min_median,-22.9265,-30.690723997650117,6.865470857298024,6.865470857298024,False,1.1309091771027933,1.1309091771027933,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,pulseArea_max_std,31460.594570613877,48087.97526360311,15201.156857353628,15201.156857353628,False,-1.0938233746957005,1.0938233746957005,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,pulseArea_min_median,974.0,1399.93449845792,405.3643318801342,405.3643318801342,False,-1.0507448854278287,1.0507448854278287,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,pulseArea_min_mean,7200.517699115044,10793.210300233233,3503.6560510957247,3503.6560510957247,False,-1.0254124687823223,1.0254124687823223,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,sideband_mean_std,14.69713063457812,55.22668906052091,44.708809867882486,44.708809867882486,False,-0.9065228653079861,0.9065228653079861,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,nPulses_mean,2.504424778761062,2.390918379925519,0.2154801695234934,0.2154801695234934,False,0.5267603004329711,0.5267603004329711,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,pulseArea_min_std,23525.19685806681,32811.99902362617,17796.841137540967,17796.841137540967,False,-0.5218230636429978,0.5218230636429978,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,nPulses_median,2.0,1.7891026582464404,0.4138431824383967,0.4138431824383967,False,0.509606901123599,0.509606901123599,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,nPulses_std,1.7644584629993285,1.847714927748608,0.1969645495338384,0.1969645495338384,False,-0.4226977136054429,0.4226977136054429,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,sideband_mean_mean,-7.628376814159292,-10.051233222477299,6.2201951643110815,6.2201951643110815,False,0.38951453199079006,0.38951453199079006,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,sideband_rms_std,8.300767749849223,10.397668123799892,10.437202830757013,10.437202830757013,False,-0.20090635469604845,0.20090635469604845,False,5.592226696782298,5.59,isolation_forest,-0.6469
D_WARN_ch82,Digitizer_run2014_subrun605.csv,605,WARN,82,frac_dead,0.0,0.0,0.0,1e-06,True,0.0,0.0,False,5.592226696782298,5.59,isolation_forest,-0.6469
